,timeStamp,userID,targetApp,eventType,url,content,target.workbookName,target.sheetName,target.id,target.class,target.tagName,target.type,target.name,target.value,target.innerText,target.checked,target.href,target.option,target.title,target.innerHTML,Task,idx
160,2019-02-22 08:45:10.061000+11:00,,Chrome,waitResponse,www.webpage.com/ok,,,,,160,,,,,,,,,,,CopyPasteStuff,721
161,2019-02-22 08:45:19.077000+11:00,,Chrome,clickButton,,,,,,161,,,,,Button1,,,,,,CopyPasteStuff,721
162,2019-02-22 08:45:22.731000+11:00,,Chrome,clickButton,,,,,,162,,,,,B2,,,,,,CopyPasteStuff,721
163,2019-02-22 08:45:27.746000+11:00,,Chrome,insertValue,,,,,,163,,,,182381,ID,,,,,,CopyPasteStuff,721
164,2019-02-22 08:45:29.313000+11:00,,Excel,copy,,,,,B1,164,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,721
165,2019-02-22 08:45:32.160000+11:00,,Chrome,paste,,,,,,165,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,721
166,2019-02-22 08:45:34.177000+11:00,,Excel,copy,,,,,B2,166,,,,Melbourne 123,,,,,,,CopyPasteStuff,721
167,2019-02-22 08:45:38.351000+11:00,,Chrome,paste,,,,,,167,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,721
168,2019-02-22 08:45:42.825000+11:00,,Chrome,clickButton,,,,,,168,,,,,OK,,,,,,CopyPasteStuff,721
169,2019-02-22 14:54:52.375000+11:00,,Excel,openFile,,,data.xls,Sheet1,,169,,,,,,,,,,,CopyPasteStuff,987
170,2019-02-22 14:54:52.375000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,170,,,,,,,,,,,CopyPasteStuff,987
171,2019-02-22 14:55:02.808000+11:00,,Chrome,insertValue,,,,,,171,,,,Frank01,username,,,,,,CopyPasteStuff,987
172,2019-02-22 14:55:15.124000+11:00,,Chrome,insertValue,,,,,,172,,,,LittleFrank123,password,,,,,,CopyPasteStuff,987
173,2019-02-22 14:55:19.378000+11:00,,Chrome,clickButton,,,,,,173,,,,,confirm,,,,,,CopyPasteStuff,987
174,2019-02-22 14:55:22.203000+11:00,,Chrome,waitResponse,www.webpage.com/ok,,,,,174,,,,,,,,,,,CopyPasteStuff,987
175,2019-02-22 14:55:26.567000+11:00,,Chrome,clickButton,,,,,,175,,,,,Button1,,,,,,CopyPasteStuff,987
176,2019-02-22 14:55:28.154000+11:00,,Chrome,clickButton,,,,,,176,,,,,B2,,,,,,CopyPasteStuff,987
177,2019-02-22 14:55:31.448000+11:00,,Chrome,insertValue,,,,,,177,,,,182381,ID,,,,,,CopyPasteStuff,987
178,2019-02-22 14:55:34.566000+11:00,,Excel,copy,,,,,B1,178,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,987
179,2019-02-22 14:55:38.794000+11:00,,Chrome,paste,,,,,,179,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,987
180,2019-02-22 14:55:42.158000+11:00,,Excel,copy,,,,,B2,180,,,,Melbourne 123,,,,,,,CopyPasteStuff,987
181,2019-02-22 14:55:45.186000+11:00,,Chrome,paste,,,,,,181,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,987
182,2019-02-22 14:55:48.360000+11:00,,Chrome,clickButton,,,,,,182,,,,,OK,,,,,,CopyPasteStuff,987
183,2019-02-21 21:18:15.173000+11:00,,Excel,openFile,,,data.xls,Sheet1,,183,,,,,,,,,,,CopyPasteStuff,225
184,2019-02-21 21:18:16.156000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,184,,,,,,,,,,,CopyPasteStuff,225
185,2019-02-21 21:18:21.529000+11:00,,Chrome,insertValue,,,,,,185,,,,Frank01,username,,,,,,CopyPasteStuff,225
186,2019-02-21 21:18:25.850000+11:00,,Chrome,insertValue,,,,,,186,,,,LittleFrank123,password,,,,,,CopyPasteStuff,225
187,2019-02-21 21:18:32.676000+11:00,,Chrome,clickButton,,,,,,187,,,,,confirm,,,,,,CopyPasteStuff,225
188,2019-02-21 21:18:35.476000+11:00,,Chrome,waitResponse,www.webpage.com/error,,,,,188,,,,,,,,,,,CopyPasteStuff,225
189,2019-02-21 21:18:39.356000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,189,,,,,,,,,,,CopyPasteStuff,225
190,2019-02-21 21:18:56.075000+11:00,,Chrome,insertValue,,,,,,190,,,,Frank01,username,,,,,,CopyPasteStuff,225
191,2019-02-21 21:19:01.879000+11:00,,Chrome,insertValue,,,,,,191,,,,LittleFrank123,password,,,,,,CopyPasteStuff,225
192,2019-02-21 21:19:08.344000+11:00,,Chrome,clickButton,,,,,,192,,,,,confirm,,,,,,CopyPasteStuff,225
193,2019-02-21 21:19:11.558000+11:00,,Chrome,waitResponse,www.webpage.com/ok,,,,,193,,,,,,,,,,,CopyPasteStuff,225
194,2019-02-21 21:19:21.635000+11:00,,Chrome,clickButton,,,,,,194,,,,,Button1,,,,,,CopyPasteStuff,225
195,2019-02-21 21:19:25.572000+11:00,,Chrome,clickButton,,,,,,195,,,,,B2,,,,,,CopyPasteStuff,225
196,2019-02-21 21:19:29.997000+11:00,,Chrome,insertValue,,,,,,196,,,,182381,ID,,,,,,CopyPasteStuff,225
197,2019-02-21 21:19:33.157000+11:00,,Excel,copy,,,,,B1,197,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,225
198,2019-02-21 21:19:36.210000+11:00,,Chrome,paste,,,,,,198,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,225
199,2019-02-21 21:19:39.077000+11:00,,Excel,copy,,,,,B2,199,,,,Melbourne 123,,,,,,,CopyPasteStuff,225
200,2019-02-21 21:19:43.041000+11:00,,Chrome,paste,,,,,,200,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,225
201,2019-02-21 21:19:46.916000+11:00,,Chrome,clickButton,,,,,,201,,,,,OK,,,,,,CopyPasteStuff,225
202,2019-02-22 07:46:18.039000+11:00,,Excel,openFile,,,data.xls,Sheet1,,202,,,,,,,,,,,CopyPasteStuff,679
203,2019-02-22 07:46:29.873000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,203,,,,,,,,,,,CopyPasteStuff,679
204,2019-02-22 07:46:37.470000+11:00,,Chrome,insertValue,,,,,,204,,,,Frank01,username,,,,,,CopyPasteStuff,679
205,2019-02-22 07:46:37.928000+11:00,,Chrome,insertValue,,,,,,205,,,,LittleFrank123,password,,,,,,CopyPasteStuff,679
206,2019-02-22 07:46:43.780000+11:00,,Chrome,clickButton,,,,,,206,,,,,confirm,,,,,,CopyPasteStuff,679
207,2019-02-22 07:46:47.742000+11:00,,Chrome,waitResponse,www.webpage.com/wrong,,,,,207,,,,,,,,,,,CopyPasteStuff,679
208,2019-02-22 07:46:54.235000+11:00,,Excel,insertValue,,,,,A10,208,,,,Wrong log-in,,,,,,,CopyPasteStuff,679
209,2019-02-22 07:46:55.368000+11:00,,Excel,insertValue,,,,,B10,209,,,,Wrong log-in,,,,,,,CopyPasteStuff,679
210,2019-02-22 07:46:58.764000+11:00,,Excel,insertValue,,,,,C10,210,,,,Wrong log-in,,,,,,,CopyPasteStuff,679
211,2019-02-22 07:47:01.162000+11:00,,Chrome,clickButton,,,,,,211,,,,,cancel,,,,,,CopyPasteStuff,679
212,2019-02-22 07:47:11.162000+11:00,,Excel,openFile,,,data.xls,Sheet1,,212,,,,,,,,,,,CopyPasteStuff,680
213,2019-02-22 07:47:19.615000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,213,,,,,,,,,,,CopyPasteStuff,680
214,2019-02-22 07:47:26.812000+11:00,,Chrome,insertValue,,,,,,214,,,,Frank01,username,,,,,,CopyPasteStuff,680
215,2019-02-22 07:47:38.591000+11:00,,Chrome,insertValue,,,,,,215,,,,LittleFrank123,password,,,,,,CopyPasteStuff,680
216,2019-02-22 07:47:38.591000+11:00,,Chrome,clickButton,,,,,,216,,,,,confirm,,,,,,CopyPasteStuff,680
217,2019-02-22 07:47:40.259000+11:00,,Chrome,waitResponse,www.webpage.com/error,,,,,217,,,,,,,,,,,CopyPasteStuff,680
218,2019-02-22 07:47:51.959000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,218,,,,,,,,,,,CopyPasteStuff,680
219,2019-02-22 07:48:00.238000+11:00,,Chrome,insertValue,,,,,,219,,,,Frank01,username,,,,,,CopyPasteStuff,680
220,2019-02-22 07:48:09.224000+11:00,,Chrome,insertValue,,,,,,220,,,,LittleFrank123,password,,,,,,CopyPasteStuff,680
221,2019-02-22 07:48:09.224000+11:00,,Chrome,clickButton,,,,,,221,,,,,confirm,,,,,,CopyPasteStuff,680
222,2019-02-22 07:48:12.193000+11:00,,Chrome,waitResponse,www.webpage.com/wrong,,,,,222,,,,,,,,,,,CopyPasteStuff,680
223,2019-02-22 07:48:12.193000+11:00,,Excel,insertValue,,,,,A10,223,,,,Wrong log-in,,,,,,,CopyPasteStuff,680
224,2019-02-22 07:48:14.935000+11:00,,Excel,insertValue,,,,,B10,224,,,,Wrong log-in,,,,,,,CopyPasteStuff,680
225,2019-02-22 07:48:19.301000+11:00,,Excel,insertValue,,,,,C10,225,,,,Wrong log-in,,,,,,,CopyPasteStuff,680
226,2019-02-22 07:48:23.060000+11:00,,Chrome,clickButton,,,,,,226,,,,,cancel,,,,,,CopyPasteStuff,680
227,2019-02-21 23:47:10.897000+11:00,,Excel,openFile,,,data.xls,Sheet1,,227,,,,,,,,,,,CopyPasteStuff,340
228,2019-02-21 23:47:12.167000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,228,,,,,,,,,,,CopyPasteStuff,340
229,2019-02-21 23:47:25.895000+11:00,,Chrome,insertValue,,,,,,229,,,,Frank01,username,,,,,,CopyPasteStuff,340
230,2019-02-21 23:47:26.673000+11:00,,Chrome,insertValue,,,,,,230,,,,LittleFrank123,password,,,,,,CopyPasteStuff,340
231,2019-02-21 23:47:35.176000+11:00,,Chrome,clickButton,,,,,,231,,,,,confirm,,,,,,CopyPasteStuff,340
232,2019-02-21 23:47:38.216000+11:00,,Chrome,waitResponse,www.webpage.com/ok,,,,,232,,,,,,,,,,,CopyPasteStuff,340
233,2019-02-21 23:47:50.552000+11:00,,Chrome,clickButton,,,,,,233,,,,,Button1,,,,,,CopyPasteStuff,340
234,2019-02-21 23:47:53.463000+11:00,,Chrome,clickButton,,,,,,234,,,,,B2,,,,,,CopyPasteStuff,340
235,2019-02-21 23:47:55.782000+11:00,,Chrome,insertValue,,,,,,235,,,,182381,ID,,,,,,CopyPasteStuff,340
236,2019-02-21 23:47:58.362000+11:00,,Excel,copy,,,,,B1,236,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,340
237,2019-02-21 23:48:00.986000+11:00,,Chrome,paste,,,,,,237,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,340
238,2019-02-21 23:48:03.944000+11:00,,Excel,copy,,,,,B2,238,,,,Melbourne 123,,,,,,,CopyPasteStuff,340
239,2019-02-21 23:48:07.297000+11:00,,Chrome,paste,,,,,,239,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,340
240,2019-02-21 23:48:09.953000+11:00,,Chrome,clickButton,,,,,,240,,,,,OK,,,,,,CopyPasteStuff,340
241,2019-10-21T00:26:37.863Z,vleno,Excel,copyCell,,Volodymyr,StudentRecords.xlsx,Sheet1,A14,241,,,,Volodymyr,,,,,,,StudentRecord,12
242,2019-10-21T00:26:39.985Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Volodymyr,,,,242,INPUT,text,SingleLine,,,,,,,,StudentRecord,12
243,2019-10-21T00:26:40.329Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,243,INPUT,text,SingleLine,Volodymyr,,,,,,,StudentRecord,12
244,2019-10-21T00:26:42.515Z,vleno,Excel,copyCell,,Leno,StudentRecords.xlsx,Sheet1,B14,244,,,,Leno,,,,,,,StudentRecord,12
245,2019-10-21T00:26:44.201Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Leno,,,,245,INPUT,text,SingleLine,Volodymyr ,,,,,,,StudentRecord,12
246,2019-10-21T00:26:44.497Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,246,INPUT,text,SingleLine,Volodymyr Leno,,,,,,,StudentRecord,12
247,2019-10-21T00:26:46.733Z,vleno,Excel,copyCell,,17/10/1994,StudentRecords.xlsx,Sheet1,C14,247,,,,17/10/1994,,,,,,,StudentRecord,12
248,2019-10-21T00:26:48.513Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,17/10/1994,,,Date-date,248,INPUT,text,date,,,,,,,,StudentRecord,12
249,2019-10-21T00:26:52.127Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,249,INPUT,text,date,17-10-1994,,,,,,,StudentRecord,12
250,2019-10-21T00:26:54.619Z,vleno,Excel,copyCell,,+61 096 652 4777,StudentRecords.xlsx,Sheet1,D14,250,,,,+61 096 652 4777,,,,,,,StudentRecord,12
251,2019-10-21T00:26:56.856Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 096 652 4777,,,PhoneNumber,251,INPUT,text,countrycode,,,,,,,,StudentRecord,12
252,2019-10-21T00:27:02.506Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,252,INPUT,text,countrycode,096-652-4777,,,,,,,StudentRecord,12
253,2019-10-21T00:27:04.578Z,vleno,Excel,copyCell,,vleno@gmail.com,StudentRecords.xlsx,Sheet1,E14,253,,,,vleno@gmail.com,,,,,,,StudentRecord,12
254,2019-10-21T00:27:06.953Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,vleno@gmail.com,,,,254,INPUT,text,Email,,,,,,,,StudentRecord,12
255,2019-10-21T00:27:07.297Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,255,INPUT,text,Email,vleno@gmail.com,,,,,,,StudentRecord,12
256,2019-10-21T00:27:09.756Z,vleno,Excel,copyCell,,Ukraine,StudentRecords.xlsx,Sheet1,F14,256,,,,Ukraine,,,,,,,StudentRecord,12
257,2019-10-21T00:27:11.377Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Ukraine,,,,257,INPUT,text,SingleLine1,,,,,,,,StudentRecord,12
258,2019-10-21T00:27:11.673Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,258,INPUT,text,SingleLine1,Ukraine,,,,,,,StudentRecord,12
259,2019-10-21T00:27:13.958Z,vleno,Excel,copyCell,,"90 Collins St, Melbourne, VIC 3000, Australia",StudentRecords.xlsx,Sheet1,G14,259,,,,"90 Collins St, Melbourne, VIC 3000, Australia",,,,,,,StudentRecord,12
260,2019-10-21T00:27:15.520Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"90 Collins St, Melbourne, VIC 3000, Australia",,,,260,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord,12
261,2019-10-21T00:27:18.673Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,261,INPUT,text,Address_AddressLine1,90 Collins St,,,,,,,StudentRecord,12
262,2019-10-21T00:27:18.985Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"90 Collins St, Melbourne, VIC 3000, Australia",,,,262,INPUT,text,Address_City,,,,,,,,StudentRecord,12
263,2019-10-21T00:27:24.977Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,263,INPUT,text,Address_City,Melbourne,,,,,,,StudentRecord,12
264,2019-10-21T00:27:25.792Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"90 Collins St, Melbourne, VIC 3000, Australia",,,,264,INPUT,text,Address_Region,,,,,,,,StudentRecord,12
265,2019-10-21T00:27:31.801Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,265,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord,12
266,2019-10-21T00:27:32.528Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"90 Collins St, Melbourne, VIC 3000, Australia",,,,266,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord,12
267,2019-10-21T00:27:37.177Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,267,INPUT,text,Address_ZipCode,3000,,,,,,,StudentRecord,12
268,2019-10-21T00:27:40.520Z,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,268,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord,12
269,2019-10-21T00:27:40.521Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,269,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord,12
270,2019-10-21T00:27:41.195Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,270,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord,12
271,2019-10-21T00:27:44.105Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,271,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord,12
272,2019-10-21T00:27:47.345Z,vleno,Excel,copyCell,,William,StudentRecords.xlsx,Sheet1,A15,272,,,,William,,,,,,,StudentRecord,13
273,2019-10-21T00:27:49.008Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,William,,,,273,INPUT,text,SingleLine,,,,,,,,StudentRecord,13
274,2019-10-21T00:27:49.352Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,274,INPUT,text,SingleLine,William,,,,,,,StudentRecord,13
275,2019-10-21T00:27:51.351Z,vleno,Excel,copyCell,,Macdonald,StudentRecords.xlsx,Sheet1,B15,275,,,,Macdonald,,,,,,,StudentRecord,13
276,2019-10-21T00:27:52.888Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Macdonald,,,,276,INPUT,text,SingleLine,William ,,,,,,,StudentRecord,13
277,2019-10-21T00:27:53.113Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,277,INPUT,text,SingleLine,William Macdonald,,,,,,,StudentRecord,13
278,2019-10-21T00:27:55.220Z,vleno,Excel,copyCell,,19/06/1995,StudentRecords.xlsx,Sheet1,C15,278,,,,19/06/1995,,,,,,,StudentRecord,13
279,2019-10-21T00:27:56.944Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,19/06/1995,,,Date-date,279,INPUT,text,date,,,,,,,,StudentRecord,13
280,2019-10-21T00:28:00.907Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,280,INPUT,text,date,19-06-1995,,,,,,,StudentRecord,13
281,2019-10-21T00:28:03.600Z,vleno,Excel,copyCell,,+61 814 239 7588,StudentRecords.xlsx,Sheet1,D15,281,,,,+61 814 239 7588,,,,,,,StudentRecord,13
282,2019-10-21T00:28:05.848Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 814 239 7588,,,PhoneNumber,282,INPUT,text,countrycode,,,,,,,,StudentRecord,13
283,2019-10-21T00:28:10.561Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,283,INPUT,text,countrycode,814-239-7588,,,,,,,StudentRecord,13
284,2019-10-21T00:28:12.795Z,vleno,Excel,copyCell,,wmacdonald@gmail.com,StudentRecords.xlsx,Sheet1,E15,284,,,,wmacdonald@gmail.com,,,,,,,StudentRecord,13
285,2019-10-21T00:28:15.064Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,wmacdonald@gmail.com,,,,285,INPUT,text,Email,,,,,,,,StudentRecord,13
286,2019-10-21T00:28:15.392Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,286,INPUT,text,Email,wmacdonald@gmail.com,,,,,,,StudentRecord,13
287,2019-10-21T00:28:17.644Z,vleno,Excel,copyCell,,Canada,StudentRecords.xlsx,Sheet1,F15,287,,,,Canada,,,,,,,StudentRecord,13
288,2019-10-21T00:28:19.192Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Canada,,,,288,INPUT,text,SingleLine1,,,,,,,,StudentRecord,13
289,2019-10-21T00:28:19.424Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,289,INPUT,text,SingleLine1,Canada,,,,,,,StudentRecord,13
290,2019-10-21T00:28:21.543Z,vleno,Excel,copyCell,,"151 Beach St, Port Melbourne, VIC 3207, Australia",StudentRecords.xlsx,Sheet1,G15,290,,,,"151 Beach St, Port Melbourne, VIC 3207, Australia",,,,,,,StudentRecord,13
291,2019-10-21T00:28:23.008Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"151 Beach St, Port Melbourne, VIC 3207, Australia",,,,291,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord,13
292,2019-10-21T00:28:26.256Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,292,INPUT,text,Address_AddressLine1,151 Beach St,,,,,,,StudentRecord,13
293,2019-10-21T00:28:26.528Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"151 Beach St, Port Melbourne, VIC 3207, Australia",,,,293,INPUT,text,Address_City,,,,,,,,StudentRecord,13
294,2019-10-21T00:28:31.913Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,294,INPUT,text,Address_City,Port Melbourne,,,,,,,StudentRecord,13
295,2019-10-21T00:28:32.632Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"151 Beach St, Port Melbourne, VIC 3207, Australia",,,,295,INPUT,text,Address_Region,,,,,,,,StudentRecord,13
296,2019-10-21T00:28:37.049Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,296,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord,13
297,2019-10-21T00:28:37.856Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"151 Beach St, Port Melbourne, VIC 3207, Australia",,,,297,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord,13
298,2019-10-21T00:28:43.113Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,298,INPUT,text,Address_ZipCode,3207,,,,,,,StudentRecord,13
299,2019-10-21T00:28:47.056Z,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,299,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord,13
300,2019-10-21T00:28:47.057Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,300,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord,13
301,2019-10-21T00:28:47.783Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,301,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord,13
302,2019-10-21T00:28:50.690Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,302,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord,13
303,2019-02-22 08:02:34.879000+11:00,,Excel,openFile,,,data.xls,Sheet1,,303,,,,,,,,,,,CopyPasteStuff,691
304,2019-02-22 08:02:46.145000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,304,,,,,,,,,,,CopyPasteStuff,691
305,2019-02-22 08:02:49.735000+11:00,,Chrome,insertValue,,,,,,305,,,,Frank01,username,,,,,,CopyPasteStuff,691
306,2019-02-22 08:03:00.806000+11:00,,Chrome,insertValue,,,,,,306,,,,LittleFrank123,password,,,,,,CopyPasteStuff,691
307,2019-02-22 08:03:06.645000+11:00,,Chrome,clickButton,,,,,,307,,,,,confirm,,,,,,CopyPasteStuff,691
308,2019-02-22 08:03:09.879000+11:00,,Chrome,waitResponse,www.webpage.com/ok,,,,,308,,,,,,,,,,,CopyPasteStuff,691
309,2019-02-22 08:03:09.879000+11:00,,Chrome,clickButton,,,,,,309,,,,,Button1,,,,,,CopyPasteStuff,691
310,2019-02-22 08:03:12.396000+11:00,,Chrome,clickButton,,,,,,310,,,,,B2,,,,,,CopyPasteStuff,691
311,2019-02-22 08:03:15.071000+11:00,,Chrome,insertValue,,,,,,311,,,,182381,ID,,,,,,CopyPasteStuff,691
312,2019-02-22 08:03:20.314000+11:00,,Excel,copy,,,,,B1,312,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,691
313,2019-02-22 08:03:22.024000+11:00,,Chrome,paste,,,,,,313,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,691
314,2019-02-22 08:03:24.132000+11:00,,Excel,copy,,,,,B2,314,,,,Melbourne 123,,,,,,,CopyPasteStuff,691
315,2019-02-22 08:03:28.404000+11:00,,Chrome,paste,,,,,,315,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,691
316,2019-02-22 08:03:30.199000+11:00,,Chrome,clickButton,,,,,,316,,,,,OK,,,,,,CopyPasteStuff,691
317,2019-10-21T00:42:43.264Z,vleno,Excel,copyCell,,Ben,StudentRecords.xlsx,Sheet1,A27,317,,,,Ben,,,,,,,StudentRecord,25
